Date;Open;High;Low;Close;Volume
2010-10-19 16:56:00;28,18060235;28,36060235;27,52060235;27,52060235;31746040,01
2010-10-20 16:56:00;25,90912092;26,06912092;25,42912092;25,42912092;30872792
2010-10-21 16:56:00;23,84773395;24,02773395;22,89773395;22,95773395;44679301,51
2010-10-22 16:56:00;21,48370546;21,73370546;20,92370546;21,23370546;28738093,26
2010-10-25 16:56:00;23,37164894;23,71164894;23,27164894;23,49164894;21647020,73
2010-10-26 16:56:00;23,79517707;25,52517707;23,72517707;25,12517707;46812256,57
2010-10-27 16:56:00;26,27610033;27,62610033;25,81610033;26,76610033;56750173,49
2010-10-28 16:56:00;25,4350401;25,7850401;24,8150401;25,2050401;36697592,34
2010-10-29 16:56:00;27,0148596;27,0148596;26,2748596;26,2748596;31585687,35
2010-11-01 16:56:00;28,24466049;28,86466049;28,12466049;28,68466049;22132447,58
2010-11-04 16:56:00;25,10440494;25,39440494;24,96440494;25,25440494;32454779,02
2010-11-05 16:56:00;27,92284865;28,15284865;27,75284865;27,75284865;16761580,59
2010-11-09 16:56:00;27,50988055;27,65988055;27,00988055;27,00988055;20757732,96
2010-11-10 16:56:00;26,88161881;27,02161881;26,64161881;26,90161881;21229249,25
2010-11-11 16:56:00;25,42041743;25,46041743;25,00041743;25,07041743;27355921,64
2010-11-12 16:56:00;25,99056767;26,14056767;25,57056767;25,60056767;41525450,21
2010-11-16 16:56:00;28,59915414;28,65915414;27,87915414;28,14915414;32183117,98
2010-11-17 16:56:00;24,38678545;24,58678545;24,17678545;24,34678545;16842715,82
2010-11-18 16:56:00;28,27869757;28,51869757;28,13869757;28,32869757;24639921,13
2010-11-19 16:56:00;24,84946002;24,89946002;24,56946002;24,84946002;16481341,21
2010-11-22 16:56:00;26,55107586;26,58107586;25,86107586;25,97107586;19250009,98
2010-11-23 16:56:00;25,47272915;25,71272915;25,30272915;25,43272915;27569302,83
2010-11-24 16:56:00;24,80860761;25,27860761;24,65860761;25,14860761;23972407,9
2010-11-25 16:56:00;28,13546862;28,13546862;27,63546862;27,63546862;8896351,334
2010-11-26 16:56:00;23,75824338;23,92824338;23,52824338;23,69824338;17077890,77
2010-11-29 16:56:00;25,98029015;26,37029015;25,89029015;26,13029015;18657143,2
2010-11-30 16:56:00;25,89994378;26,30994378;25,71994378;25,79994378;28357614,03
2010-12-01 16:56:00;24,63066423;24,94066423;24,57066423;24,86066423;22328241,29
2010-12-02 16:56:00;23,20009788;23,44009788;23,05009788;23,15009788;19060775,86
2010-12-03 16:56:00;25,81069835;26,06069835;25,59069835;26,06069835;15838535,93
2010-12-06 16:56:00;22,40057894;22,68057894;22,35057894;22,50057894;17859870,03
2010-12-07 16:56:00;26,91872358;27,00872358;26,06872358;26,06872358;27050170,62
2010-12-08 16:56:00;28,0881057;28,2081057;27,7081057;27,7081057;21494215,85
2010-12-09 16:56:00;26,14675219;26,47675219;26,06675219;26,37675219;21341504,81
2010-12-10 16:56:00;26,80157626;26,94157626;26,65157626;26,90157626;14107430,68
2010-12-13 16:56:00;26,13807488;26,33807488;26,12807488;26,15807488;16896341,8
2010-12-14 16:56:00;23,61920362;23,82920362;23,50920362;23,61920362;15664734,89
2010-12-15 16:56:00;23,99759153;24,11759153;23,77759153;23,77759153;23538396,41
2010-12-16 16:56:00;25,07927036;25,22927036;24,83927036;24,92927036;15651905,01
2010-12-17 16:56:00;24,12074061;24,83074061;23,93074061;24,83074061;17747197,82
2010-12-20 16:56:00;26,22694719;26,34694719;25,85694719;25,85694719;31820846,43
2010-12-21 16:56:00;26,16878069;26,25878069;26,03878069;26,09878069;16018657,61
2010-12-22 16:56:00;24,38712868;24,54712868;24,29712868;24,54712868;11576810,11
2010-12-23 16:56:00;23,69843475;23,92843475;23,61843475;23,80843475;12437190,94
2010-12-27 16:56:00;27,16269347;27,69269347;27,12269347;27,65269347;12045312,88
2010-12-28 16:56:00;25,97691984;26,38691984;25,88691984;26,33691984;21577357,68
2010-12-29 16:56:00;25,99275738;26,38275738;25,99275738;26,18275738;20295360,74
2010-12-30 16:56:00;23,89332455;24,04332455;23,69332455;23,89332455;29619313,74
2011-01-03 16:56:00;26,72538332;26,80538332;26,13538332;26,22538332;22738421,58
2011-01-04 16:56:00;29,74175934;29,79175934;29,13175934;29,63175934;30936227,48
2011-01-05 16:56:00;25,92394325;26,59394325;25,82394325;26,46394325;24306445,27
2011-01-06 16:56:00;29,53124967;29,79124967;29,34124967;29,44124967;24328664,24
2011-01-07 16:56:00;24,51365367;24,67365367;24,22365367;24,22365367;17453735,97
2011-01-10 16:56:00;29,77076126;30,14076126;29,70076126;30,10076126;14366458,54
2011-01-11 16:56:00;27,41459033;27,71459033;27,38459033;27,46459033;23190028,81
2011-01-12 16:56:00;27,15531062;27,75531062;27,09531062;27,67531062;39193514
2011-01-13 16:56:00;28,31145714;28,43145714;27,62145714;27,62145714;31826073,13
2011-01-14 16:56:00;27,24957602;27,68957602;27,22957602;27,52957602;20220268,73
2011-01-17 16:56:00;25,27729104;25,62729104;25,21729104;25,30729104;19288840,48
2011-01-18 16:56:00;24,76019857;24,87019857;24,51019857;24,83019857;22139451,17
2011-01-19 16:56:00;25,65628754;25,80628754;25,10628754;25,15628754;22631424,91
2011-01-20 16:56:00;27,33801327;27,70801327;27,14801327;27,45801327;21486240,77
2011-01-21 16:56:00;29,49965073;29,59965073;29,13965073;29,13965073;18127370,7
2011-01-24 16:56:00;26,07589725;26,24589725;25,80589725;25,99589725;10766114,5
2011-01-26 16:56:00;26,28965291;26,52965291;25,90965291;26,02965291;21396760,23
2011-01-27 16:56:00;26,05108566;26,25108566;25,81108566;25,97108566;18552277,76
2011-01-28 16:56:00;23,9227103;23,9527103;23,1227103;23,5427103;28037315,01
2011-01-31 16:56:00;28,33142709;28,72142709;28,13142709;28,56142709;33947098,26
2011-02-02 16:56:00;28,55234365;28,93234365;28,45234365;28,75234365;33156584,7
2011-02-04 16:56:00;28,63849392;28,81849392;28,15849392;28,21849392;27702362,53
2011-02-07 16:56:00;27,93114531;28,00114531;27,24114531;27,35114531;23873697,4
2011-02-09 16:56:00;26,37591738;26,48591738;25,62591738;25,69591738;32619105,77
2011-02-10 16:56:00;25,4151554;25,9551554;25,3751554;25,4851554;18608495,51
2011-02-11 16:56:00;26,12561393;26,37561393;25,97561393;26,07561393;19504273,43
2011-02-14 16:56:00;25,28014424;25,78014424;25,11014424;25,62014424;18258146,51
2011-02-15 16:56:00;25,70283151;26,35283151;25,66283151;26,00283151;27939375,65
2011-02-16 16:56:00;24,00107803;24,25107803;23,87107803;24,11107803;24193408,02
2011-02-17 16:56:00;26,76615795;26,80615795;26,40615795;26,61615795;19143609,42
2011-02-18 16:56:00;28,06318661;28,34318661;28,01318661;28,27318661;16769052,16
2011-02-21 16:56:00;27,00920592;27,18920592;26,78920592;26,93920592;22204143,6
2011-02-22 16:56:00;28,41019207;28,90019207;28,40019207;28,72019207;36611000,88
2011-02-23 16:56:00;29,79016458;30,78016458;29,68016458;30,59016458;62622023,53
2011-02-25 16:56:00;28,75743767;29,09743767;28,49743767;28,94743767;27201061,49
2011-02-28 16:56:00;26,77016636;27,01016636;26,49016636;26,91016636;28891187,2
2011-03-01 16:56:00;28,02176335;28,31176335;27,71176335;27,81176335;26547514,19
2011-03-02 16:56:00;28,26556763;28,92556763;28,13556763;28,86556763;25808569,36
2011-03-03 16:56:00;29,31101455;29,36101455;28,99101455;29,35101455;17305113,64
2011-03-04 16:56:00;32,01989741;32,18989741;31,73989741;32,09989741;21019948,48
2011-03-10 16:56:00;26,42574752;26,45574752;25,90574752;26,14574752;22751237,02
2011-03-11 16:56:00;26,80151368;27,25151368;26,52151368;27,02151368;20804123,57
2011-03-14 16:56:00;27,79362306;28,21362306;27,66362306;28,07362306;13553935,35
2011-03-15 16:56:00;26,64700154;27,36700154;26,64700154;27,23700154;22515273,81
2011-03-16 16:56:00;27,4987673;27,7487673;26,9487673;27,1187673;33678778,67
2011-03-17 16:56:00;27,43436336;27,49436336;27,17436336;27,37436336;16510825,63
2011-03-18 16:56:00;27,48676783;27,50676783;27,10676783;27,18676783;21601192,86
2011-03-22 16:56:00;29,25703718;29,44703718;29,07703718;29,22703718;28581093,38
2011-03-23 16:56:00;28,90034851;29,28034851;28,83034851;29,22034851;20397203,89
2011-03-25 16:56:00;28,72298271;28,84298271;28,41298271;28,49298271;12248036,51
2011-03-28 16:56:00;26,92316776;27,16316776;26,71316776;26,71316776;11432719,23
2011-03-30 16:56:00;25,70449712;25,90449712;25,56449712;25,65449712;12036912,89
2011-03-31 16:56:00;30,02790778;30,05790778;29,80790778;29,87790778;13888832,8
2011-04-01 16:56:00;26,95298668;27,19298668;26,92298668;27,05298668;13903778,09
2011-04-05 16:56:00;28,33329093;28,38329093;28,09329093;28,14329093;13521952,4
2011-04-06 16:56:00;25,07430399;25,09430399;24,76430399;24,89430399;19729788,42
2011-04-07 16:56:00;30,35580505;30,47580505;29,94580505;30,22580505;21872064,75
2011-04-08 16:56:00;27,09020668;27,18020668;26,82020668;27,05020668;17515930,6
2011-04-11 16:56:00;27,8422298;27,8422298;27,2722298;27,3422298;19399592,18
2011-04-12 16:56:00;29,22585384;29,30585384;28,46585384;28,55585384;33535217,95
2011-04-13 16:56:00;26,01441963;26,01441963;25,26441963;25,36441963;29953663,53
2011-04-14 16:56:00;24,17927419;24,50927419;24,00927419;24,05927419;27489694,05
2011-04-15 16:56:00;26,19676694;26,67676694;26,16676694;26,64676694;27267767,33
2011-04-19 16:56:00;25,84243728;26,11243728;25,66243728;25,82243728;19327191,24
2011-04-20 16:56:00;28,09764743;28,17764743;27,78764743;28,17764743;23575463,61
2011-04-25 16:56:00;27,90908519;28,02908519;27,61908519;27,77908519;12867700,04
2011-04-26 16:56:00;24,52289876;24,65289876;24,27289876;24,52289876;12082352,69
2011-04-27 16:56:00;26,12875513;26,12875513;25,59875513;25,64875513;16820520,39
2011-04-28 16:56:00;25,70371874;25,71371874;25,31371874;25,50371874;23904068,13
2011-04-29 16:56:00;21,94207781;22,27207781;21,87207781;22,20207781;15923465,35
2011-05-02 16:56:00;24,66504959;24,84504959;24,45504959;24,68504959;20830618,16
2011-05-03 16:56:00;25,88977258;25,96977258;25,61977258;25,63977258;17841755,55
2011-05-04 16:56:00;27,40752833;27,44752833;27,01752833;27,13752833;25541521,45
2011-05-05 16:56:00;24,06428492;24,21428492;23,11428492;23,34428492;30998343,56
2011-05-06 16:56:00;23,02457046;23,11457046;22,36457046;22,43457046;22917485,02
2011-05-10 16:56:00;21,84705526;22,29705526;21,80705526;22,20705526;18303366,34
2011-05-11 16:56:00;27,31859799;27,34859799;26,77859799;26,77859799;21901433,06
2011-05-12 16:56:00;24,2172629;24,5372629;24,0472629;24,2972629;23455686
2011-05-13 16:56:00;23,30583932;23,38583932;23,01583932;23,05583932;20082034,84
2011-05-17 16:56:00;25,17701391;25,65701391;24,93701391;25,58701391;20257891,94
2011-05-18 16:56:00;26,98177645;27,19177645;26,61177645;26,61177645;18796191,71
2011-05-19 16:56:00;24,4426073;24,5826073;23,8326073;23,8326073;17706889,2
2011-05-20 16:56:00;25,76433405;26,25433405;25,58433405;26,09433405;13950729,89
2011-05-23 16:56:00;24,79063717;24,99063717;24,70063717;24,89063717;14783738,84
2011-05-24 16:56:00;23,07350043;23,29350043;22,95350043;23,06350043;12792831,93
2011-05-25 16:56:00;22,73044624;23,11044624;22,55044624;22,80044624;12385849,41
2011-05-26 16:56:00;23,39191356;23,59191356;23,15191356;23,59191356;16765997,14
2011-05-27 16:56:00;26,05096657;26,17096657;25,87096657;26,02096657;13755651,74
2011-05-30 16:56:00;27,27675974;27,27675974;27,00675974;27,03675974;3555781,361
2011-05-31 16:56:00;25,37555059;25,42555059;24,95555059;25,16555059;16156688,73
2011-06-01 16:56:00;25,15776179;25,29776179;24,98776179;25,15776179;17885677,25
2011-06-02 16:56:00;24,31500311;24,31500311;23,97500311;24,19500311;15748190,38
